Date,USFR,USFR_Volume,SGOV,SGOV_Volume,BIL,BIL_Volume,TFLO,TFLO_Volume,SHV,SHV_Volume,ICSH,ICSH_Volume
2024-03-11,50.369998931884766,4355900,100.44000244140625,3238400,91.54000091552734,5117900,50.560001373291016,1386100,110.22000122070312,1731900,50.41999816894531,838900
2024-03-12,50.380001068115234,3116500,100.44999694824219,2613300,91.56999969482422,4136600,50.56999969482422,839000,110.23999786376953,1443800,50.40999984741211,924000
2024-03-13,50.380001068115234,2400100,100.45999908447266,2249300,91.56999969482422,4478400,50.56999969482422,1315300,110.25,1552200,50.41999816894531,563900
2024-03-14,50.400001525878906,2391600,100.5,3469600,91.61000061035156,4603000,50.59000015258789,47744300,110.30000305175781,2071800,50.43000030517578,1020000
2024-03-15,50.40999984741211,3141600,100.5199966430664,3262200,91.62999725341797,4378800,50.599998474121094,5676600,110.31999969482422,1722300,50.43000030517578,686200
2024-03-18,50.41999816894531,2972200,100.52999877929688,3576200,91.63999938964844,5594400,50.599998474121094,15363500,110.33000183105469,2056900,50.43000030517578,1630300
2024-03-19,50.439998626708984,3508600,100.55000305175781,2661900,91.66000366210938,5681900,50.61000061035156,2341700,110.33999633789062,1860600,50.459999084472656,526300
2024-03-20,50.43000030517578,2861100,100.55999755859375,2492700,91.66999816894531,4398200,50.619998931884766,2144600,110.37000274658203,2372200,50.4900016784668,669200
2024-03-21,50.459999084472656,4240800,100.5999984741211,3547400,91.69999694824219,7534900,50.650001525878906,1915200,110.41000366210938,2078900,50.5,1568000
2024-03-22,50.2400016784668,4171100,100.62000274658203,2626000,91.70999908447266,4674800,50.650001525878906,1639300,110.44000244140625,1355000,50.5099983215332,1103700
2024-03-25,50.25,3032100,100.63999938964844,2422900,91.7300033569336,4050000,50.66999816894531,1735300,110.44000244140625,3515600,50.5099983215332,766800
2024-03-26,50.2599983215332,4526800,100.6500015258789,3181700,91.73999786376953,4276000,50.65999984741211,2326800,110.45999908447266,1203000,50.529998779296875,1314300
2024-03-27,50.279998779296875,5864500,100.69999694824219,2990800,91.80000305175781,5350700,50.689998626708984,1371100,110.52999877929688,1826900,50.54999923706055,1312200
2024-03-28,50.290000915527344,3929500,100.70999908447266,5425800,91.80000305175781,10199200,50.689998626708984,2805400,110.54000091552734,2490800,50.560001373291016,2255300
2024-04-01,50.310001373291016,4797200,100.29000091552734,7395400,91.41999816894531,14208200,50.439998626708984,2935900,110.06999969482422,4439200,50.33000183105469,1515500
2024-04-02,50.310001373291016,3295700,100.30999755859375,4202900,91.44000244140625,8902500,50.459999084472656,1864900,110.08000183105469,5076300,50.349998474121094,2367000
2024-04-03,50.33000183105469,3131200,100.31999969482422,4333600,91.44000244140625,8433900,50.470001220703125,1515800,110.08999633789062,2873100,50.369998931884766,971400
2024-04-04,50.34000015258789,2907100,100.37000274658203,3427500,91.4800033569336,6620400,50.4900016784668,2068800,110.16000366210938,2585600,50.380001068115234,754000
2024-04-05,50.349998474121094,3600400,100.37999725341797,3092700,91.5,5439700,50.4900016784668,1455600,110.16999816894531,2032300,50.380001068115234,748300
2024-04-08,50.36000061035156,3006100,100.4000015258789,3511400,91.51000213623047,4983800,50.5,1148800,110.18000030517578,1564200,50.38999938964844,648800
2024-04-09,50.380001068115234,6109100,100.41000366210938,3587200,91.5199966430664,5578100,50.52000045776367,1176400,110.19000244140625,1467600,50.400001525878906,1086100
2024-04-10,50.38999938964844,3521800,100.43000030517578,3893100,91.54000091552734,4799700,50.529998779296875,2067400,110.18000030517578,2877600,50.369998931884766,914100
2024-04-11,50.41999816894531,4598400,100.47000122070312,3521100,91.56999969482422,5081500,50.54999923706055,2189100,110.2300033569336,3432400,50.38999938964844,1662200
2024-04-12,50.43000030517578,5624100,100.4800033569336,4209700,91.58000183105469,6993100,50.54999923706055,1609900,110.23999786376953,2400000,50.38999938964844,1177000
